title,media,date,datetime,desc,link,img,Category
A Fast-Moving Coronavirus Means 'Slow Dating',The New York Times,1 day ago,2021-09-03 21:14:40.695059,Looking for love demands a little more discernment in the age of Covid.,https://www.nytimes.com/2021/08/31/well/live/dating-during-coronavirus-pandemic.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
COVID-19 Coronavirus Tracker – Updated as of September 3,| KFF,1 day ago,2021-09-03 21:14:40.697054,"This tracker provides the number of cases and deaths from novel coronavirus by country, the trend in case and death counts by country, and a global map of ...",https://www.kff.org/interactive/covid-19-coronavirus-tracker/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"NSW Covid lockdown restrictions: update to Sydney, regional NSW and Canberra, ACT coronavirus rules explained",The Guardian,1 day ago,2021-09-03 21:14:40.699282,NSW will allow students to go back to school in a staggered return from October 25. Here's the full list of what you can and can't do in NSW and the ACT.,https://www.theguardian.com/australia-news/2021/sep/03/nsw-covid-19-lockdown-restrictions-sydney-suburbs-regional-new-south-wales-lgas-act-canberra-update-coronavirus-face-mask-rules-explained-5km-radius-travel-masks,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Covid-19 map of the US: latest cases state by state,The Guardian,2 days ago,2021-09-02 21:14:40.701319,The US emerged as an early hotspot for the coronavirus and it continues to have some of the highest case and death rates in the world. It leads the world in ...,https://www.theguardian.com/world/ng-interactive/2021/sep/02/covid-19-coronavirus-us-map-latest-cases-state-by-state,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus in Russia: The Latest News | Sept. 1,The Moscow Times,2 days ago,2021-09-02 21:14:40.703276,"Russia has confirmed 6,937,333 cases of coronavirus and 184,014 deaths, according to the national coronavirus information center.",https://www.themoscowtimes.com/2021/09/01/coronavirus-in-russia-the-latest-news-sept-1-a69117,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
WHO monitoring new coronavirus variant named Mu,The Guardian,2 days ago,2021-09-02 21:14:40.705188,"Health body says Mu, or B.1.621, first identified in Colombia, has been designated as a variant of interest. Coronavirus – latest updates · See all our ...",https://www.theguardian.com/world/2021/sep/01/who-monitoring-new-coronavirus-variant-named-mu,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
UK records 207 deaths within 28 days of Covid test – as it happened,The Guardian,2 days ago,2021-09-02 21:14:40.707109,This blog is now closed – thanks for following along. You can see all our coronavirus coverage here.,https://www.theguardian.com/world/live/2021/sep/01/coronavirus-live-news-who-monitoring-new-mu-variant-stark-covid-divides-could-shape-europe-for-generations-study,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Surgical masks limit covid-19 spread, say authors of Bangladesh study",The Washington Post,3 days ago,2021-09-01 21:14:40.709030,"The pre-print paper, which tracked more than 340000 adults across 600 villages in rural Bangladesh, is by far the largest randomized study on the ...",https://www.washingtonpost.com/world/2021/09/01/masks-study-covid-bangladesh/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Granit Xhaka: Arsenal midfielder tests positive for coronavirus on Switzerland international duty,Sky Sports,3 days ago,2021-09-01 21:14:40.711002,The 28-year-old was left out of the squad to face Greece in an international friendly in Basel on Wednesday evening after being diagnosed with symptoms ...,https://www.skysports.com/football/news/13958/12396980/granit-xhaka-arsenal-midfielder-tests-positive-for-coronavirus-on-switzerland-international-duty,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Fake Vaccination Cards Were Sold To Health Care Workers On Instagram,NPR,3 days ago,2021-09-01 21:14:40.712906,"A New Jersey woman sold several hundred fake COVID-19 vaccination cards for $200 each and some went to people working in hospitals and nursing homes, ...",https://www.npr.org/sections/coronavirus-live-updates/2021/09/01/1033337445/fake-vaccination-cards-were-sold-to-health-care-workers-on-instagram,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Near-Capacity Children's Hospitals Plead For Federal Help : Coronavirus Updates,NPR,3 days ago,2021-09-01 21:14:40.715096,"Pediatric hospitals are ""at or near capacity"" and expect to see more young COVID-19 patients as the school year resumes, according to the Children's ...",https://www.npr.org/sections/coronavirus-live-updates/2021/09/01/1033233408/childrens-hospitals-coronavirus-covid-capacity-federal-help,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Opinion | What if the Coronavirus Crisis Is Just a Trial Run?,The New York Times,3 days ago,2021-09-01 21:14:40.717025,"Almost two years since the novel coronavirus began to circulate through the human population, what lessons have we learned? And what do those lessons ...",https://www.nytimes.com/2021/09/01/opinion/covid-pandemic-global-economy-politics.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Near-Capacity Children's Hospitals Plead For Federal Help : Coronavirus Updates,NPR,3 days ago,2021-09-01 21:14:41.119440,"Pediatric hospitals are ""at or near capacity"" and expect to see more young COVID-19 patients as the school year resumes, according to the Children's ...",https://www.npr.org/sections/coronavirus-live-updates/2021/09/01/1033233408/childrens-hospitals-coronavirus-covid-capacity-federal-help,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Opinion | What if the Coronavirus Crisis Is Just a Trial Run?,The New York Times,3 days ago,2021-09-01 21:14:41.121653,"Almost two years since the novel coronavirus began to circulate through the human population, what lessons have we learned? And what do those lessons ...",https://www.nytimes.com/2021/09/01/opinion/covid-pandemic-global-economy-politics.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
What Went Wrong With the Coronavirus Pandemic in Florida,The New York Times,3 days ago,2021-09-01 21:14:41.123705,Even a large state that emphasized vaccinations in combating the coronavirus can be crushed by the Delta variant when no other measures are put in place.,https://www.nytimes.com/2021/08/28/us/florida-coronavirus-covid-19-vaccines-variant.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"How contagious is the Delta variant of Covid-19? See how coronavirus can spread through a population, and how ...",The Guardian,3 days ago,2021-09-01 21:14:41.125713,"This interactive feature was originally published in April 2020, it was updated on 27 August 2021 to compare the infectiousness of the Delta coronavirus ...",https://www.theguardian.com/world/datablog/ng-interactive/2021/sep/01/how-contagious-delta-variant-covid-19-r0-r-factor-value-number-explainer-see-how-coronavirus-spread-infectious-flatten-the-curve,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
WHO monitoring new coronavirus variant named 'Mu',France 24,3 days ago,2021-09-01 21:14:41.127756,"The World Health Organization has said it is monitoring a new coronavirus variant known as ""Mu"", which was first identified in Colombia in January 2021.",https://www.france24.com/en/health/20210901-new-coronavirus-variant-mu-under-close-scrutiny-by-who,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Israel reports record daily Covid cases – as it happened,The Guardian,3 days ago,2021-09-01 21:14:41.129905,This blog is now closed. See all our coronavirus coverage.,https://www.theguardian.com/world/live/2021/aug/31/coronavirus-live-news-new-zealand-cases-drop-for-second-day-japan-blames-vaccine-contamination-on-needles,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus: Star quarterback cut from NFL's Patriots amid vaccination status discord - as it happened,Financial Times,3 days ago,2021-09-01 21:14:41.131901,Ireland's lawmakers have agreed to end most pandemic restrictions in the republic by late October. More than 88 per cent of the adult population was now ...,https://www.ft.com/content/ec9d43ec-b625-4f5b-b48d-7ff8c91e3093,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Israel registers record daily coronavirus cases,The Guardian,4 days ago,2021-08-31 21:14:41.133854,Country to press ahead with school openings as it encourages all over-12s to get third jab.,https://www.theguardian.com/world/2021/aug/31/israel-registers-record-daily-coronavirus-cases,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"South Africa detects new coronavirus variant, still studying its mutations",Reuters,4 days ago,2021-08-31 21:14:41.136432,South African scientists have detected a new coronavirus variant with multiple mutations but are yet to establish whether it is more contagious or able to ...,https://www.reuters.com/world/africa/south-africa-detects-new-coronavirus-variant-still-studying-its-mutations-2021-08-30/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
South African scientists monitoring new coronavirus variant,Al Jazeera,5 days ago,2021-08-30 21:14:41.138616,South African scientists have detected a new coronavirus variant with multiple mutations but are yet to establish whether it is more contagious or able to ...,https://www.aljazeera.com/news/2021/8/30/south-africa-scientists-detect-new-covid-variant,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
EU recommends travel restrictions on US tourists; new variant ‘found in South Africa’ – as it happened,The Guardian,5 days ago,2021-08-30 21:14:41.592236,Six countries removed from EU 'white list' of countries with restriction-free travel; South African scientists trying to establish potency of 'new variant',https://www.theguardian.com/world/live/2021/aug/30/coronavirus-live-news-schools-in-europe-must-stay-open-says-who-auckland-extends-lockdown,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"How Not to Use a Rapid, At-Home Coronavirus Test",The Atlantic,5 days ago,2021-08-30 21:14:41.594246,Rapid tests can help you stay safe in the Delta outbreak. But you have to use them correctly.,https://www.theatlantic.com/science/archive/2021/08/coronavirus-testing-delta-vaccines/619927/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Coronavirus Q&A: Two Experts Weigh In on Delta, Vaccines and Immunity Data",Bloomberg.com,6 days ago,2021-08-29 21:14:41.596209,"This week's edition of the Covid Q&A is a lightning round on the delta variant. In hopes of making this very confusing time just a little less so, ...",https://www.bloomberg.com/news/newsletters/2021-08-29/coronavirus-q-a-two-experts-weigh-in-on-delta-vaccines-and-immunity-data,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Coronavirus in UK: Britons, Unfazed by High Covid Rates, Weigh Their ‘Price of Freedom’",The New York Times,6 days ago,2021-08-29 21:14:41.598224,"Britain is reporting more than 30000 new coronavirus cases a day, but the public seems to have moved on. Experts say this could be a glimpse into the future ...",https://www.nytimes.com/2021/08/28/world/europe/coronavirus-britain-uk.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"COVID-19: UK reports another 32,406 daily coronavirus cases and 133 deaths",Sky News,1 week ago,2021-08-28 21:14:41.600142,"The UK has recorded 32,406 new coronavirus cases and 133 further deaths in the latest 24-hour period, daily government data shows.",https://news.sky.com/story/covid-19-uk-reports-another-32-406-daily-coronavirus-cases-and-133-deaths-12393159,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
U.S. coronavirus hospitalizations hit eight-month high over 100000,Reuters,1 week ago,2021-08-28 21:14:41.602076,"The number of coronavirus patients in U.S. hospitals has breached 100000, the highest level in eight months, according to the Department of Health and Human ...",https://www.reuters.com/world/us/us-coronavirus-hospitalizations-hit-eight-month-high-over-100000-2021-08-27/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Denmark Lifts All Coronavirus Restrictions Except Entry Rules,Forbes,1 week ago,2021-08-28 21:14:41.603995,"From September 10, Denmark will remove all domestic restrictions related to Covid-19. Travel restrictions remain in place for the time being, although many ...",https://www.forbes.com/sites/davidnikel/2021/08/27/denmark-lifts-all-coronavirus-restrictions-except-entry-rules/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Covid-19 news: UK to offer third jab to immunosuppressed people,New Scientist,1 week ago,2021-08-28 21:14:41.605904,"The latest coronavirus news updated every day including coronavirus cases, the latest news, features and interviews from New Scientist and essential ...",https://www.newscientist.com/article/2237475-covid-19-news-blood-clot-risk-higher-after-infection-than-vaccination/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Coronavirus live news: UK reports 100 deaths and 38,046 new cases – as it happened",The Guardian,1 week ago,2021-08-28 21:14:41.607819,UK figures come after separate figures show uptick of cases in England last week; Danish minister says epidemic 'under control',https://www.theguardian.com/world/live/2021/aug/27/coronavirus-live-news-who-to-ship-chinese-vaccines-despite-concerns-us-covid-hospitalisations-hit-eight-month-high,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
The Most Influential Spreader of Coronavirus Misinformation Online,The New York Times,1 week ago,2021-08-28 21:14:41.609740,"Researchers and regulators say Joseph Mercola, an osteopathic physician, creates and profits from misleading claims about Covid-19 vaccines.",https://www.nytimes.com/2021/07/24/technology/joseph-mercola-coronavirus-misinformation-online.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Coronavirus live updates: Kerala logs 30k cases for 2nd day, India count tops 44,500",Times of India,1 week ago,2021-08-28 21:14:42.049171,"India reports 46164 new Covid-19 cases, 34159 recoveries and 607 deaths. The total cases has now reached 3,25,58530, total recoveries are 3,17,88,",https://timesofindia.indiatimes.com/india/coronavirus-live-updates-august-24/liveblog/85578552.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Delta Variant Is Sending More Children to the Hospital,The New York Times,1 week ago,2021-08-28 21:14:42.051255,"It is not yet clear whether the Delta variant causes more severe disease in children, but its high level of infectiousness is causing a surge of pediatric ...",https://www.nytimes.com/2021/08/09/health/coronavirus-children-delta.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
